supertype_id,supertype_label,supertype_id_label,supertype.markers.combo,supertype.markers.combo (within subclass),subclass_id,subclass_label,subclass_id_label,class_id,class_label,class_id_label,cell_set_accession.supertype,cell_set_accession.subclass,cell_set_accession.class
710,MRN Pou3f1 C1ql4 Glut_1,0710 MRN Pou3f1 C1ql4 Glut_1,"C1ql4,Tcf7l2,Crispld1,Pou6f2","Cpne7,Asb4,Arhgap6,Cbln2",166,MRN Pou3f1 C1ql4 Glut,166 MRN Pou3f1 C1ql4 Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0710,CS20230722_SUBC_166,CS20230722_CLAS_19
711,MRN Pou3f1 C1ql4 Glut_2,0711 MRN Pou3f1 C1ql4 Glut_2,"C1ql4,Shox2,Onecut1,Tcf7l2","Onecut1,Ebf2,Dgkk,Calb2",166,MRN Pou3f1 C1ql4 Glut,166 MRN Pou3f1 C1ql4 Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0711,CS20230722_SUBC_166,CS20230722_CLAS_19
712,MRN Pou3f1 C1ql4 Glut_3,0712 MRN Pou3f1 C1ql4 Glut_3,"Tfap2d,Gm32828,Tfap2b,Bcl11a,Ebf3",Tfap2b,166,MRN Pou3f1 C1ql4 Glut,166 MRN Pou3f1 C1ql4 Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0712,CS20230722_SUBC_166,CS20230722_CLAS_19
713,PRC-PAG Tcf7l2 Irx2 Glut_1,0713 PRC-PAG Tcf7l2 Irx2 Glut_1,"Tfap2d,Zic5,Prox1,Galnt18","Zfpm2,Zic5,D030068K23Rik,Scn7a",167,PRC-PAG Tcf7l2 Irx2 Glut,167 PRC-PAG Tcf7l2 Irx2 Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0713,CS20230722_SUBC_167,CS20230722_CLAS_19
714,PRC-PAG Tcf7l2 Irx2 Glut_2,0714 PRC-PAG Tcf7l2 Irx2 Glut_2,"Tfap2d,Zic5,Tfap2b,Mgat4c,Onecut2","Tacr3,Onecut1,Fbln1,Fbn2",167,PRC-PAG Tcf7l2 Irx2 Glut,167 PRC-PAG Tcf7l2 Irx2 Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0714,CS20230722_SUBC_167,CS20230722_CLAS_19
715,PRC-PAG Tcf7l2 Irx2 Glut_3,0715 PRC-PAG Tcf7l2 Irx2 Glut_3,"Tfap2d,Adam12,Foxp2,Shox2","Adam12,Wif1,Hs3st2",167,PRC-PAG Tcf7l2 Irx2 Glut,167 PRC-PAG Tcf7l2 Irx2 Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0715,CS20230722_SUBC_167,CS20230722_CLAS_19
716,PRC-PAG Tcf7l2 Irx2 Glut_4,0716 PRC-PAG Tcf7l2 Irx2 Glut_4,"Tfap2d,C1ql2,Pou4f1",Meis2,167,PRC-PAG Tcf7l2 Irx2 Glut,167 PRC-PAG Tcf7l2 Irx2 Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0716,CS20230722_SUBC_167,CS20230722_CLAS_19
717,PRC-PAG Tcf7l2 Irx2 Glut_5,0717 PRC-PAG Tcf7l2 Irx2 Glut_5,"Tfap2d,Irx2,Nr2f2,Reln,Ngb,D030068K23Rik,Galnt18","Gm20063,Bcl11a,Gm20754,Irx5",167,PRC-PAG Tcf7l2 Irx2 Glut,167 PRC-PAG Tcf7l2 Irx2 Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0717,CS20230722_SUBC_167,CS20230722_CLAS_19
718,SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_1,0718 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_1,"Shox2,Neurod6,Gm29683,Tcf7l2,Bcl11b","Ebf1,Irx2,Bcl11b,L3mbtl4",168,SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0718,CS20230722_SUBC_168,CS20230722_CLAS_19
719,SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_2,0719 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_2,"Gbx2,BC039966,Arhgap36,Ebf1,Hs6st2","Arhgap36,Dlk1,Ebf1,Tac1",168,SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0719,CS20230722_SUBC_168,CS20230722_CLAS_19
720,SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_3,0720 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_3,"Gbx2,Sp9,Sox5,Hopx,Foxp2,Gm41414","Gm41414,Zic5,C1ql3,Kcnj5",168,SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0720,CS20230722_SUBC_168,CS20230722_CLAS_19
721,SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_4,0721 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_4,"Gbx2,Npsr1,Chrm1,Il1rapl2,Kirrel3","Chrm1,Igf1,Sox2,P2ry1",168,SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0721,CS20230722_SUBC_168,CS20230722_CLAS_19
722,SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_5,0722 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_5,"Gng8,Gbx2,1110015O18Rik,Cdh18,Npsr1,Tent5a","Gpr156,Npsr1,Tacr1,Gpc3",168,SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0722,CS20230722_SUBC_168,CS20230722_CLAS_19
723,SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_6,0723 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_6,"Gbx2,Ntng2,Neurod2","Neurod2,Gbx2,Prdm8",168,SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0723,CS20230722_SUBC_168,CS20230722_CLAS_19
724,SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_7,0724 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_7,"Gbx2,BC039966,Angpt1,Etv1","Ptk2b,Moxd1,Bnc2,Gulp1",168,SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0724,CS20230722_SUBC_168,CS20230722_CLAS_19
725,SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_8,0725 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_8,"Gng8,Nkx2-2,Shox2,Ntng2","Nkx2-2,Gng8,Gda,Nxph4",168,SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0725,CS20230722_SUBC_168,CS20230722_CLAS_19
726,SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_9,0726 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_9,"Nkx2-2,Ebf3,Zic1","Ebf3,Zic4,St14,Prlr",168,SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0726,CS20230722_SUBC_168,CS20230722_CLAS_19
727,SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_10,0727 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_10,"Pth2,Th","Popdc3,Nxph4",168,SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0727,CS20230722_SUBC_168,CS20230722_CLAS_19
728,SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_11,0728 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_11,"Gm12128,Lgr6","Trabd2b,Gm12128",168,SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0728,CS20230722_SUBC_168,CS20230722_CLAS_19
729,SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_12,0729 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_12,"Foxa1,Zic1",Sim1,168,SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0729,CS20230722_SUBC_168,CS20230722_CLAS_19
730,PAG-SC Pou4f1 Zic1 Glut_1,0730 PAG-SC Pou4f1 Zic1 Glut_1,"Barhl1,Zic4,Shox2,Tacr3,Epha4,Meis2","Ebf3,Ptprk,Esr1,Dgkk",169,PAG-SC Pou4f1 Zic1 Glut,169 PAG-SC Pou4f1 Zic1 Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0730,CS20230722_SUBC_169,CS20230722_CLAS_19
731,PAG-SC Pou4f1 Zic1 Glut_2,0731 PAG-SC Pou4f1 Zic1 Glut_2,"Tcf7l2,G630016G05Rik,Lhx9,Rnf207,Tmem132d,Fras1,Arap2,Htr2c,Irx2","G630016G05Rik,Arap2,Slc5a5,Npnt",169,PAG-SC Pou4f1 Zic1 Glut,169 PAG-SC Pou4f1 Zic1 Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0731,CS20230722_SUBC_169,CS20230722_CLAS_19
732,PAG-SC Pou4f1 Zic1 Glut_3,0732 PAG-SC Pou4f1 Zic1 Glut_3,"Bnc2,Cpa6,Barhl1,Shox2","Ror2,Bnc2",169,PAG-SC Pou4f1 Zic1 Glut,169 PAG-SC Pou4f1 Zic1 Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0732,CS20230722_SUBC_169,CS20230722_CLAS_19
733,PAG-MRN Tfap2b Glut_1,0733 PAG-MRN Tfap2b Glut_1,"Tfap2b,Bnc2,Shox2,Arhgap36,En1","Pmfbp1,Cdh20,Me3,En1",170,PAG-MRN Tfap2b Glut,170 PAG-MRN Tfap2b Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0733,CS20230722_SUBC_170,CS20230722_CLAS_19
734,PAG-MRN Tfap2b Glut_2,0734 PAG-MRN Tfap2b Glut_2,"Tfap2b,Bnc2,Nr2f2,Dpp6","Cbln1,D030068K23Rik,Irs4,Gm29683",170,PAG-MRN Tfap2b Glut,170 PAG-MRN Tfap2b Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0734,CS20230722_SUBC_170,CS20230722_CLAS_19
735,PAG Pou4f1 Bnc2 Glut_1,0735 PAG Pou4f1 Bnc2 Glut_1,"Bnc2,Onecut3,D130079A08Rik,Sema3d,Gabrg3","Nr2f1,Tfap2d,D130079A08Rik,Slit2",171,PAG Pou4f1 Bnc2 Glut,171 PAG Pou4f1 Bnc2 Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0735,CS20230722_SUBC_171,CS20230722_CLAS_19
736,PAG Pou4f1 Bnc2 Glut_2,0736 PAG Pou4f1 Bnc2 Glut_2,"Bnc2,Irx5,Pou4f1,4930438E09Rik,Sncg","Irx5,Pou3f1,En1,Kcnmb2",171,PAG Pou4f1 Bnc2 Glut,171 PAG Pou4f1 Bnc2 Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0736,CS20230722_SUBC_171,CS20230722_CLAS_19
737,PAG Pou4f1 Ebf2 Glut_1,0737 PAG Pou4f1 Ebf2 Glut_1,"D130079A08Rik,Ntn1,Shox2,Hs3st2","Ntn1,En1,Hs3st2,Shb",172,PAG Pou4f1 Ebf2 Glut,172 PAG Pou4f1 Ebf2 Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0737,CS20230722_SUBC_172,CS20230722_CLAS_19
738,PAG Pou4f1 Ebf2 Glut_2,0738 PAG Pou4f1 Ebf2 Glut_2,"Barhl1,Tnnt2,Ebf2,Fign,4930438E09Rik","Scube2,Gm41414,9530026P05Rik,Fign",172,PAG Pou4f1 Ebf2 Glut,172 PAG Pou4f1 Ebf2 Glut,19,MB Glut,19 MB Glut,CS20230722_SUPT_0738,CS20230722_SUBC_172,CS20230722_CLAS_19
